"","budget","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
"161",1000,0.2,0.4,1,10,2000,1000,15,27,27,6,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
"162",1000,0.2,0.4,1,20,2000,1000,17,83,9,9,9,9,100,6,6,100,6,6,100,100,5,0,0,0,0,0
"163",1000,0.2,0.4,0,30,2000,1000,21,9,9,100,6,6,100,6,6,100,6,6,100,6,6,100,6,6,100,100
"164",1000,0.2,0.4,1,40,2000,1000,17,9,100,9,9,9,100,6,6,100,6,6,100,100,5,0,0,0,0,0
"165",1000,0.2,0.4,0,50,2000,1000,12,50,9,9,9,83,9,9,50,9,9,9,9,100,6,6,100,6,6,100
"166",1000,0.2,0.4,1,60,2000,1000,15,83,9,9,9,100,100,5,0,0,0,0,0,0,0,0,0,0,0,0
"167",1000,0.2,0.4,1,70,2000,1000,19,9,9,9,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",1000,0.2,0.4,1,80,2000,1000,14,28,9,9,100,6,6,100,100,5,0,0,0,0,0,0,0,0,0,0
"169",1000,0.2,0.4,1,90,2000,1000,17,58,9,9,9,9,9,9,9,9,100,100,5,0,0,0,0,0,0,0
"170",1000,0.2,0.4,1,100,2000,1000,16,18,18,6,55,9,9,9,9,100,6,6,100,100,5,0,0,0,0,0
"171",1000,0.2,0.5,0,10,2000,1000,13,71,9,9,9,9,71,6,9,66,9,9,9,90,6,6,90,6,6,100
"172",1000,0.2,0.5,1,20,2000,1000,20,52,9,9,55,6,6,100,6,6,100,100,4,0,0,0,0,0,0,0
"173",1000,0.2,0.5,0,30,2000,1000,16,37,9,9,9,9,50,9,9,9,83,9,9,9,100,6,6,100,100,4
"174",1000,0.2,0.5,1,40,2000,1000,18,9,9,9,100,6,6,100,100,4,0,0,0,0,0,0,0,0,0,0
"175",1000,0.2,0.5,1,50,2000,1000,17,71,9,9,9,9,100,100,4,0,0,0,0,0,0,0,0,0,0,0
"176",1000,0.2,0.5,1,60,2000,1000,14,33,9,9,9,50,6,9,52,9,9,9,9,100,100,4,0,0,0,0
"177",1000,0.2,0.5,1,70,2000,1000,17,24,24,6,9,9,100,100,4,0,0,0,0,0,0,0,0,0,0,0
"178",1000,0.2,0.5,1,80,2000,1000,17,9,9,100,6,6,100,100,4,0,0,0,0,0,0,0,0,0,0,0
"179",1000,0.2,0.5,1,90,2000,1000,14,28,9,9,100,6,6,100,100,4,0,0,0,0,0,0,0,0,0,0
"180",1000,0.2,0.5,1,100,2000,1000,16,9,9,83,6,9,9,100,100,4,0,0,0,0,0,0,0,0,0,0
"181",1000,0.2,0.6,1,10,2000,1000,16,9,83,9,9,9,9,83,5,5,100,5,5,100,100,4,0,0,0,0
"182",1000,0.2,0.6,1,20,2000,1000,16,9,9,9,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",1000,0.2,0.6,1,30,2000,1000,15,9,100,9,9,9,100,100,4,0,0,0,0,0,0,0,0,0,0,0
"184",1000,0.2,0.6,1,40,2000,1000,17,9,100,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",1000,0.2,0.6,1,50,2000,1000,16,10,100,9,9,9,9,100,5,5,100,100,4,0,0,0,0,0,0,0
"186",1000,0.2,0.6,1,60,2000,1000,15,31,9,9,50,5,9,9,100,100,4,0,0,0,0,0,0,0,0,0
"187",1000,0.2,0.6,1,70,2000,1000,17,9,83,9,9,9,9,90,5,5,100,100,4,0,0,0,0,0,0,0
"188",1000,0.2,0.6,1,80,2000,1000,16,9,100,9,9,90,5,5,100,100,4,0,0,0,0,0,0,0,0,0
"189",1000,0.2,0.6,1,90,2000,1000,17,9,100,9,9,9,9,100,100,4,0,0,0,0,0,0,0,0,0,0
"190",1000,0.2,0.6,1,100,2000,1000,15,76,9,9,9,9,9,83,5,5,100,100,4,0,0,0,0,0,0,0
"191",1000,0.2,0.7,1,10,2000,1000,12,66,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0
