"","rep","scar","at","bb","extinct","act_dev","fin_yield","max_diff_yield","inac_ts","abs_act_dev"
"15631",31,1,0.5,0,0,0.211,9478.53125,0.1,14,0.211
"15632",32,1,0.5,0,0,0.113,9527.25,0.1,12,0.113
"15633",33,1,0.5,0,0,0.241,9466.6875,0.1,9,0.241
"15634",34,1,0.5,0,0,-0.332,9719.09375,0.2,10,0.332
"15635",35,1,0.5,0,0,0.00499999999999989,9578.234375,0.1,14,0.00499999999999989
"15636",36,1,0.5,0,0,0.333,9434.6875,0.1,13,0.333
"15637",37,1,0.5,0,0,1.227,9085.7578125,0.2,9,1.227
"15638",38,1,0.5,0,0,1.223,9057.71875,0.1,17,1.223
"15639",39,1,0.5,0,0,-0.673,9857,0.1,13,0.673
"15640",40,1,0.5,0,0,0.556,9341.96875,0.1,9,0.556
"15641",41,1,0.5,0,0,1.213,9086.6953125,0.1,12,1.213
"15642",42,1,0.5,0,0,-0.46,9764.25,0.1,13,0.46
"15643",43,1,0.5,0,0,0.177,9494.59375,0.1,13,0.177
"15644",44,1,0.5,0,0,0.57,9342.4375,0.1,8,0.57
"15645",45,1,0.5,0,0,0.081,9538.28125,0.1,14,0.081
"15646",46,1,0.5,0,0,0.153,9507.78125,0.1,14,0.153
"15647",47,1,0.5,0,0,0.223,9474.03125,0.1,13,0.223
"15648",48,1,0.5,0,0,0.978,9171.296875,0.2,12,0.978
"15649",49,1,0.5,0,0,-0.263,9680.9375,0.1,9,0.263
"15650",50,1,0.5,0,0,0.66,9311.96875,0.1,7,0.66
"15651",51,1,0.5,0,0,-0.478,9774.75,0.1,9,0.478
"15652",52,1,0.5,0,0,0.181,9497.46875,0.1,12,0.181
"15653",53,1,0.5,0,0,-0.607,9829.40625,0.1,5,0.607
"15654",54,1,0.5,0,0,0.875,9223.7265625,0.2,9,0.875
"15655",55,1,0.5,0,0,-0.658,9851.4375,0.1,8,0.658
"15656",56,1,0.5,0,0,-0.445,9762,0.1,8,0.445
"15657",57,1,0.5,0,0,0.024,9565.90625,0.1,15,0.024
"15658",58,1,0.5,0,0,-0.0610000000000001,9596.625,0.1,13,0.0610000000000001
"15659",59,1,0.5,0,0,0.629,9325.03125,0.1,7,0.629
"15660",60,1,0.5,0,0,0.3,9444.25,0.1,13,0.3
"15661",61,1,0.5,0,0,0.555,9339.859375,0.1,12,0.555
"15662",62,1,0.5,0,0,-0.483,9774.1875,0.1,11,0.483
"15663",63,1,0.5,0,0,-0.593,9823.875,0.1,9,0.593
"15664",64,1,0.5,0,0,0.47,9379.28125,0.1,17,0.47
"15665",65,1,0.5,0,0,0.323,9440.6875,0.1,12,0.323
"15666",66,1,0.5,0,0,-0.248,9678.375,0.1,7,0.248
"15667",67,1,0.5,0,0,0.7,9287.40625,0.1,12,0.7
"15668",68,1,0.5,0,0,1.131,9114.28125,0.1,13,1.131
"15669",69,1,0.5,0,0,0.137,9512.46875,0.1,10,0.137
"15670",70,1,0.5,0,0,0.617,9317.015625,0.1,12,0.617
"15671",71,1,0.5,0,0,0.206,9482.875,0.1,16,0.206
"15672",72,1,0.5,0,0,1.191,9082.1953125,0.2,11,1.191
"15673",73,1,0.5,0,0,0.775,9261.6875,0.2,8,0.775
"15674",74,1,0.5,0,0,-0.258,9676.78125,0.2,11,0.258
"15675",75,1,0.5,0,0,-0.384,9737.25,0.1,11,0.384
"15676",76,1,0.5,0,0,-0.779,9906.125,0.1,7,0.779
"15677",77,1,0.5,0,0,0.978,9167.171875,0.1,15,0.978
"15678",78,1,0.5,0,0,-0.108,9613.25,0.1,16,0.108
"15679",79,1,0.5,0,0,-0.079,9605.75,0.1,14,0.079
"15680",80,1,0.5,0,0,-0.481,9770.90625,0.1,6,0.481
"15681",81,1,0.5,0,0,1.237,9072.4453125,0.2,7,1.237
"15682",82,1,0.5,0,0,-0.335,9717.5625,0.2,6,0.335
"15683",83,1,0.5,0,0,0.444,9399.734375,0.2,7,0.444
"15684",84,1,0.5,0,0,-0.53,9794.6875,0.1,10,0.53
"15685",85,1,0.5,0,0,-0.56,9803.125,0.1,9,0.56
"15686",86,1,0.5,0,0,-0.639,9845.03125,0.1,8,0.639
"15687",87,1,0.5,0,0,-0.315,9703.96875,0.2,7,0.315
"15688",88,1,0.5,0,0,-0.591,9820.9375,0.1,11,0.591
"15689",89,1,0.5,0,0,1.143,9117.5,0.1,10,1.143
"15690",90,1,0.5,0,0,0.225,9480,0.1,11,0.225
"15691",91,1,0.5,0,0,1.459,8971.8125,0.1,3,1.459
"15692",92,1,0.5,0,0,-0.443,9760.4375,0.1,7,0.443
"15693",93,1,0.5,0,0,1.067,9151.046875,0.3,9,1.067
"15694",94,1,0.5,0,0,-0.00600000000000001,9579.65625,0.1,12,0.00600000000000001
"15695",95,1,0.5,0,1,0.107,9526.890625,0.1,1,0.107
"15696",96,1,0.5,0,0,1.168,9107.4375,0.2,7,1.168
"15697",97,1,0.5,0,0,0.235,9480.296875,0.1,11,0.235
"15698",98,1,0.5,0,0,1.162,9103.2578125,0.2,7,1.162
"15699",99,1,0.5,0,0,0.281,9466.75,0.1,7,0.281
"15700",100,1,0.5,0,0,-0.504,9788.3125,0.1,6,0.504
"15701",1,1,0.5,0.1,0,0.091,9537.5625,0.1,12,0.091
"15702",2,1,0.5,0.1,0,-0.272,9687.9375,0.1,12,0.272
"15703",3,1,0.5,0.1,0,0.672,9294.34375,0.1,12,0.672
"15704",4,1,0.5,0.1,0,0.447,9387.28125,0.1,11,0.447
"15705",5,1,0.5,0.1,0,-0.47,9770.5625,0.1,9,0.47
"15706",6,1,0.5,0.1,0,-0.574,9812.9375,0.1,14,0.574
"15707",7,1,0.5,0.1,0,-0.327,9709.625,0.1,13,0.327
"15708",8,1,0.5,0.1,0,0.905,9208.703125,0.2,6,0.905
"15709",9,1,0.5,0.1,0,1.47,8966.8515625,0.1,10,1.47
"15710",10,1,0.5,0.1,0,0.077,9539.625,0.2,7,0.077
"15711",11,1,0.5,0.1,0,0.447,9389.9375,0.1,11,0.447
"15712",12,1,0.5,0.1,0,0.275,9465.40625,0.1,12,0.275
"15713",13,1,0.5,0.1,0,1.313,9053.734375,0.2,8,1.313
"15714",14,1,0.5,0.1,0,0.189,9498.5,0.2,12,0.189
"15715",15,1,0.5,0.1,0,0.175,9499.15625,0.1,9,0.175
"15716",16,1,0.5,0.1,0,-0.534,9798.65625,0.1,12,0.534
"15717",17,1,0.5,0.1,0,1.114,9118.328125,0.2,14,1.114
"15718",18,1,0.5,0.1,0,0.168,9498.9375,0.1,14,0.168
"15719",19,1,0.5,0.1,0,0.195,9489.5625,0.2,12,0.195
"15720",20,1,0.5,0.1,0,1.094,9129.28125,0.2,9,1.094
"15721",21,1,0.5,0.1,0,1.084,9128.9921875,0.2,8,1.084
"15722",22,1,0.5,0.1,0,-0.012,9579.328125,0.1,8,0.012
"15723",23,1,0.5,0.1,0,1.418,9011.4140625,0.2,5,1.418
"15724",24,1,0.5,0.1,0,1.284,9070.984375,0.1,8,1.284
"15725",25,1,0.5,0.1,0,0.352,9438.03125,0.1,14,0.352
"15726",26,1,0.5,0.1,0,-0.602,9824.8125,0.1,10,0.602
"15727",27,1,0.5,0.1,0,-0.292,9691.875,0.1,12,0.292
"15728",28,1,0.5,0.1,0,0.782,9264.921875,0.2,9,0.782
"15729",29,1,0.5,0.1,0,1.16,9101.6953125,0.2,11,1.16
"15730",30,1,0.5,0.1,0,-0.545,9802,0.1,5,0.545
"15731",31,1,0.5,0.1,0,-0.626,9836.03125,0.1,8,0.626
"15732",32,1,0.5,0.1,0,-0.553,9800.125,0.1,7,0.553
"15733",33,1,0.5,0.1,0,0.628,9317.265625,0.1,10,0.628
"15734",34,1,0.5,0.1,0,0.119,9520.75,0.1,14,0.119
"15735",35,1,0.5,0.1,0,0.293,9454.28125,0.1,14,0.293
"15736",36,1,0.5,0.1,0,0.0149999999999999,9566.8125,0.1,11,0.0149999999999999
"15737",37,1,0.5,0.1,0,-0.353,9718.8125,0.1,15,0.353
"15738",38,1,0.5,0.1,0,-0.251,9680.46875,0.1,8,0.251
"15739",39,1,0.5,0.1,0,0.221,9482.078125,0.1,12,0.221
"15740",40,1,0.5,0.1,0,-0.138,9636.71875,0.1,10,0.138
"15741",41,1,0.5,0.1,0,-0.457,9761.875,0.1,8,0.457
"15742",42,1,0.5,0.1,0,0.235,9474.8125,0.1,14,0.235
"15743",43,1,0.5,0.1,0,0.159,9500.8125,0.1,7,0.159
"15744",44,1,0.5,0.1,0,-0.077,9608.21875,0.1,12,0.077
"15745",45,1,0.5,0.1,0,-0.22,9668.625,0.1,14,0.22
"15746",46,1,0.5,0.1,0,1.562,8937.75,0.1,5,1.562
"15747",47,1,0.5,0.1,0,1.17,9104.9765625,0.2,7,1.17
"15748",48,1,0.5,0.1,0,-0.734,9880.375,0.1,9,0.734
"15749",49,1,0.5,0.1,0,1.372,9026.265625,0.2,10,1.372
"15750",50,1,0.5,0.1,0,-0.138,9632.1875,0.1,10,0.138
"15751",51,1,0.5,0.1,0,0.00499999999999989,9567.375,0.1,13,0.00499999999999989
"15752",52,1,0.5,0.1,1,-0.242,9672.9375,0.1,6,0.242
"15753",53,1,0.5,0.1,0,1.546,8943.859375,0.1,6,1.546
"15754",54,1,0.5,0.1,0,-0.222,9659.625,0.1,7,0.222
"15755",55,1,0.5,0.1,0,0.809,9236.375,0.1,15,0.809
"15756",56,1,0.5,0.1,0,0.0940000000000001,9537.8203125,0.1,5,0.0940000000000001
"15757",57,1,0.5,0.1,0,1.021,9160.9765625,0.2,12,1.021
"15758",58,1,0.5,0.1,0,0.243,9468.46875,0.1,13,0.243
"15759",59,1,0.5,0.1,0,-0.625,9835.34375,0.1,13,0.625
"15760",60,1,0.5,0.1,0,-0.771,9899.1875,0.1,7,0.771
"15761",61,1,0.5,0.1,0,1.084,9140.75390625,0.2,9,1.084
"15762",62,1,0.5,0.1,0,0.199,9484.28125,0.1,14,0.199
"15763",63,1,0.5,0.1,0,-0.105,9614.09375,0.1,9,0.105
"15764",64,1,0.5,0.1,0,1.428,9000.796875,0.2,13,1.428
"15765",65,1,0.5,0.1,0,-0.001,9572.84375,0.2,12,0.001
"15766",66,1,0.5,0.1,0,-0.024,9589.53125,0.1,11,0.024
"15767",67,1,0.5,0.1,0,1.262,9053.65625,0.2,13,1.262
"15768",68,1,0.5,0.1,0,-0.498,9780.75,0.1,15,0.498
"15769",69,1,0.5,0.1,0,-0.043,9584.5,0.1,14,0.043
"15770",70,1,0.5,0.1,0,0.737,9280.609375,0.1,10,0.737
"15771",71,1,0.5,0.1,0,0.729,9268.46875,0.1,16,0.729
"15772",72,1,0.5,0.1,1,-0.288,9692.125,0.1,6,0.288
"15773",73,1,0.5,0.1,0,-0.232,9671.1875,0.1,7,0.232
"15774",74,1,0.5,0.1,0,-0.738,9887.0625,0.1,13,0.738
"15775",75,1,0.5,0.1,0,-0.488,9780.5625,0.1,11,0.488
"15776",76,1,0.5,0.1,1,-0.439,9762.1875,0.1,10,0.439
"15777",77,1,0.5,0.1,0,0.291,9462.625,0.1,13,0.291
"15778",78,1,0.5,0.1,0,-0.191,9647.59375,0.1,12,0.191
"15779",79,1,0.5,0.1,0,1.188,9096.8515625,0.2,14,1.188
"15780",80,1,0.5,0.1,0,0.659,9310.21875,0.2,10,0.659
"15781",81,1,0.5,0.1,0,0.137,9516.15625,0.1,12,0.137
"15782",82,1,0.5,0.1,0,0.475,9368.3125,0.1,18,0.475
"15783",83,1,0.5,0.1,0,1.071,9137.109375,0.2,11,1.071
"15784",84,1,0.5,0.1,0,-0.365,9724.90625,0.1,12,0.365
"15785",85,1,0.5,0.1,0,0.847,9234.203125,0.2,12,0.847
"15786",86,1,0.5,0.1,0,-0.41,9742.875,0.1,8,0.41
"15787",87,1,0.5,0.1,0,0.809,9238.375,0.1,12,0.809
"15788",88,1,0.5,0.1,0,-0.307,9698.765625,0.1,10,0.307
"15789",89,1,0.5,0.1,0,0.929,9197.8671875,0.2,9,0.929
"15790",90,1,0.5,0.1,0,0.677,9315.453125,0.2,12,0.677
"15791",91,1,0.5,0.1,0,0.297,9455.53125,0.1,13,0.297
"15792",92,1,0.5,0.1,0,0.004,9568.65625,0.1,11,0.004
"15793",93,1,0.5,0.1,0,1.18,9104.8515625,0.2,8,1.18
"15794",94,1,0.5,0.1,0,-0.758,9894.8125,0.1,9,0.758
"15795",95,1,0.5,0.1,0,-0.026,9586.1875,0.1,10,0.026
"15796",96,1,0.5,0.1,0,1.496,8966.3203125,0.1,8,1.496
"15797",97,1,0.5,0.1,0,-0.435,9755,0.1,10,0.435
"15798",98,1,0.5,0.1,0,-0.005,9575.6875,0.1,12,0.005
"15799",99,1,0.5,0.1,0,-0.267,9684.125,0.1,15,0.267
"15800",100,1,0.5,0.1,0,0.0660000000000001,9550.734375,0.1,9,0.0660000000000001
"15801",1,1,0.5,0.2,0,0.254,9463.125,0.1,15,0.254
"15802",2,1,0.5,0.2,0,0.209,9483.125,0.1,12,0.209
"15803",3,1,0.5,0.2,0,-0.352,9720.21875,0.1,7,0.352
"15804",4,1,0.5,0.2,0,-0.252,9676.625,0.1,11,0.252
"15805",5,1,0.5,0.2,0,1.075,9133.8125,0.1,11,1.075
"15806",6,1,0.5,0.2,0,1.193,9100.3125,0.2,8,1.193
"15807",7,1,0.5,0.2,0,0.787,9251.03125,0.2,13,0.787
"15808",8,1,0.5,0.2,0,-0.499,9779.8125,0.1,14,0.499
"15809",9,1,0.5,0.2,0,0.0860000000000001,9532.625,0.2,13,0.0860000000000001
"15810",10,1,0.5,0.2,0,0.22,9481.9609375,0.1,18,0.22
"15811",11,1,0.5,0.2,0,-0.352,9714.3125,0.1,17,0.352
"15812",12,1,0.5,0.2,0,-0.462,9766.6875,0.1,7,0.462
"15813",13,1,0.5,0.2,0,-0.308,9698.1875,0.1,16,0.308
"15814",14,1,0.5,0.2,0,-0.024,9581.4375,0.2,13,0.024
"15815",15,1,0.5,0.2,0,-0.528,9798.875,0.1,14,0.528
"15816",16,1,0.5,0.2,0,0.71,9284.046875,0.2,8,0.71
"15817",17,1,0.5,0.2,0,1.295,9048.515625,0.2,5,1.295
"15818",18,1,0.5,0.2,0,0.559,9340.328125,0.1,12,0.559
"15819",19,1,0.5,0.2,0,0.0569999999999999,9544.28125,0.1,12,0.0569999999999999
"15820",20,1,0.5,0.2,0,0.099,9530.609375,0.1,6,0.099
"15821",21,1,0.5,0.2,0,-0.508,9791.84375,0.1,12,0.508
"15822",22,1,0.5,0.2,0,-0.337,9718.265625,0.1,10,0.337
"15823",23,1,0.5,0.2,0,-0.39,9736.40625,0.1,12,0.39
"15824",24,1,0.5,0.2,0,-0.0629999999999999,9597.578125,0.1,11,0.0629999999999999
"15825",25,1,0.5,0.2,0,-0.111,9618.8125,0.1,14,0.111
"15826",26,1,0.5,0.2,0,-0.567,9810.71875,0.1,9,0.567
"15827",27,1,0.5,0.2,0,-0.287,9690,0.1,11,0.287
"15828",28,1,0.5,0.2,0,-0.468,9773.96875,0.1,13,0.468
"15829",29,1,0.5,0.2,0,0.002,9576.3125,0.1,12,0.002
"15830",30,1,0.5,0.2,0,0.44,9388.6953125,0.1,13,0.44
"15831",31,1,0.5,0.2,0,-0.455,9762.5,0.1,10,0.455
"15832",32,1,0.5,0.2,0,-0.29,9695.84375,0.1,16,0.29
"15833",33,1,0.5,0.2,0,0.146,9509.6875,0.1,14,0.146
"15834",34,1,0.5,0.2,0,1.519,8971.328125,0.2,7,1.519
"15835",35,1,0.5,0.2,0,0.04,9549.875,0.1,18,0.04
"15836",36,1,0.5,0.2,0,0.349,9424.921875,0.1,15,0.349
"15837",37,1,0.5,0.2,0,1.24,9070.15625,0.1,7,1.24
"15838",38,1,0.5,0.2,0,0.325,9435.796875,0.1,13,0.325
"15839",39,1,0.5,0.2,0,1.164,9097.078125,0.1,7,1.164
"15840",40,1,0.5,0.2,0,0.00800000000000001,9568.640625,0.1,12,0.00800000000000001
"15841",41,1,0.5,0.2,0,0.117,9525.625,0.1,15,0.117
"15842",42,1,0.5,0.2,0,-0.149,9636.890625,0.1,11,0.149
"15843",43,1,0.5,0.2,0,-0.17,9644.09375,0.1,9,0.17
"15844",44,1,0.5,0.2,0,-0.309,9703.9375,0.1,4,0.309
"15845",45,1,0.5,0.2,0,0.818,9240.96875,0.2,11,0.818
"15846",46,1,0.5,0.2,0,0.684,9292.34375,0.2,11,0.684
"15847",47,1,0.5,0.2,0,0.164,9511.640625,0.1,10,0.164
"15848",48,1,0.5,0.2,0,1.053,9157.640625,0.1,6,1.053
"15849",49,1,0.5,0.2,0,0.0149999999999999,9563.0625,0.1,11,0.0149999999999999
"15850",50,1,0.5,0.2,0,-0.52,9790.8125,0.1,15,0.52
"15851",51,1,0.5,0.2,0,-0.173,9647.53125,0.1,6,0.173
"15852",52,1,0.5,0.2,0,-0.257,9679.25,0.1,11,0.257
"15853",53,1,0.5,0.2,0,-0.469,9767.3125,0.1,11,0.469
"15854",54,1,0.5,0.2,0,1.231,9067.484375,0.1,10,1.231
"15855",55,1,0.5,0.2,0,1.38,9034.390625,0.2,10,1.38
"15856",56,1,0.5,0.2,0,0.113,9517.875,0.1,16,0.113
"15857",57,1,0.5,0.2,0,-0.681,9861.4375,0.1,11,0.681
"15858",58,1,0.5,0.2,0,-0.132,9626,0.1,10,0.132
"15859",59,1,0.5,0.2,0,-0.484,9776.265625,0.1,10,0.484
"15860",60,1,0.5,0.2,0,0.133,9513.59375,0.1,13,0.133
"15861",61,1,0.5,0.2,0,1.612,8948.1171875,0.2,8,1.612
"15862",62,1,0.5,0.2,0,1.279,9063.6640625,0.1,7,1.279
"15863",63,1,0.5,0.2,0,0.697,9306.9453125,0.1,9,0.697
"15864",64,1,0.5,0.2,0,0.112,9531.890625,0.1,16,0.112
"15865",65,1,0.5,0.2,0,0.802,9242.875,0.1,15,0.802
"15866",66,1,0.5,0.2,0,-0.201,9654.03125,0.1,12,0.201
"15867",67,1,0.5,0.2,0,-0.713,9871.5625,0.1,10,0.713
"15868",68,1,0.5,0.2,0,0.079,9535.125,0.1,6,0.079
"15869",69,1,0.5,0.2,0,1.19,9097.0625,0.1,11,1.19
"15870",70,1,0.5,0.2,0,-0.079,9607.6875,0.1,14,0.079
"15871",71,1,0.5,0.2,0,-0.259,9680.59375,0.1,13,0.259
"15872",72,1,0.5,0.2,0,0.328,9434.96875,0.1,12,0.328
"15873",73,1,0.5,0.2,0,-0.317,9701.15625,0.1,17,0.317
"15874",74,1,0.5,0.2,0,0.688,9286.9453125,0.2,9,0.688
"15875",75,1,0.5,0.2,0,0.614,9311.78125,0.1,13,0.614
"15876",76,1,0.5,0.2,0,-0.156,9642.15625,0.1,11,0.156
"15877",77,1,0.5,0.2,0,0.281,9463.21875,0.2,5,0.281
"15878",78,1,0.5,0.2,0,-0.48,9778.0625,0.1,9,0.48
"15879",79,1,0.5,0.2,0,1.25,9072.171875,0.1,11,1.25
"15880",80,1,0.5,0.2,0,0.905,9222.5,0.2,9,0.905
"15881",81,1,0.5,0.2,0,0.154,9511.4375,0.1,7,0.154
"15882",82,1,0.5,0.2,0,-0.518,9791.125,0.1,8,0.518
"15883",83,1,0.5,0.2,0,0.927,9192.90625,0.2,11,0.927
"15884",84,1,0.5,0.2,0,0.662,9293.421875,0.1,14,0.662
"15885",85,1,0.5,0.2,0,-0.055,9601.65625,0.1,12,0.055
"15886",86,1,0.5,0.2,0,0.839,9218.96875,0.1,11,0.839
"15887",87,1,0.5,0.2,0,0.124,9517.5,0.1,11,0.124
"15888",88,1,0.5,0.2,0,-0.548,9807.65625,0.1,14,0.548
"15889",89,1,0.5,0.2,0,0.182,9506.8828125,0.2,7,0.182
"15890",90,1,0.5,0.2,0,1.245,9079.09375,0.1,7,1.245
"15891",91,1,0.5,0.2,0,0.325,9438.7265625,0.1,12,0.325
"15892",92,1,0.5,0.2,0,-0.551,9805.875,0.1,7,0.551
"15893",93,1,0.5,0.2,0,0.127,9521.375,0.1,12,0.127
"15894",94,1,0.5,0.2,0,-0.698,9867.75,0.1,5,0.698
"15895",95,1,0.5,0.2,0,-0.628,9839.875,0.1,11,0.628
"15896",96,1,0.5,0.2,0,-0.184,9647.875,0.1,12,0.184
"15897",97,1,0.5,0.2,0,1.005,9155.203125,0.1,10,1.005
"15898",98,1,0.5,0.2,0,1.077,9130.8125,0.2,13,1.077
"15899",99,1,0.5,0.2,0,-0.532,9796.625,0.1,12,0.532
"15900",100,1,0.5,0.2,0,1.336,9037.8671875,0.2,11,1.336
"15901",1,1,0.5,0.3,0,-0.764,9899,0.1,5,0.764
"15902",2,1,0.5,0.3,0,-0.986,9993.75,0.1,6,0.986
"15903",3,1,0.5,0.3,0,1.225,9068.4375,0.1,8,1.225
"15904",4,1,0.5,0.3,0,0.157,9508.6875,0.2,10,0.157
"15905",5,1,0.5,0.3,0,-0.516,9791.9375,0.1,11,0.516
"15906",6,1,0.5,0.3,0,0.253,9481.4375,0.1,12,0.253
"15907",7,1,0.5,0.3,0,0.016,9558.5625,0.1,8,0.016
"15908",8,1,0.5,0.3,0,-0.646,9844.1875,0.1,9,0.646
"15909",9,1,0.5,0.3,0,-0.164,9645.25,0.1,16,0.164
"15910",10,1,0.5,0.3,0,-0.18,9647.6875,0.1,11,0.18
"15911",11,1,0.5,0.3,0,1.092,9133.40625,0.1,10,1.092
"15912",12,1,0.5,0.3,0,-0.236,9673.375,0.2,8,0.236
"15913",13,1,0.5,0.3,0,0.849,9226.25,0.1,12,0.849
"15914",14,1,0.5,0.3,0,1.103,9117.078125,0.2,8,1.103
"15915",15,1,0.5,0.3,0,-0.312,9698.21875,0.1,13,0.312
"15916",16,1,0.5,0.3,0,-0.37,9732.0625,0.1,14,0.37
"15917",17,1,0.5,0.3,0,-0.234,9670.875,0.1,11,0.234
"15918",18,1,0.5,0.3,0,1.338,9032.375,0.1,8,1.338
"15919",19,1,0.5,0.3,0,0.083,9538.1875,0.1,13,0.083
"15920",20,1,0.5,0.3,0,0.753,9271.65625,0.2,5,0.753
"15921",21,1,0.5,0.3,0,-0.355,9718.40625,0.1,9,0.355
"15922",22,1,0.5,0.3,0,0.448,9396.109375,0.2,6,0.448
"15923",23,1,0.5,0.3,0,0.45,9388.390625,0.1,11,0.45
"15924",24,1,0.5,0.3,0,0.125,9521.09375,0.1,12,0.125
"15925",25,1,0.5,0.3,0,1.189,9097.03125,0.1,8,1.189
"15926",26,1,0.5,0.3,0,-0.207,9658.390625,0.1,9,0.207
"15927",27,1,0.5,0.3,0,0.32,9437.46875,0.2,6,0.32
"15928",28,1,0.5,0.3,0,1.082,9131.703125,0.2,16,1.082
"15929",29,1,0.5,0.3,0,-0.34,9718.125,0.1,12,0.34
"15930",30,1,0.5,0.3,0,0.773,9252.203125,0.1,17,0.773
"15931",31,1,0.5,0.3,0,-0.088,9611.4375,0.1,15,0.088
"15932",32,1,0.5,0.3,0,-0.394,9741.625,0.1,10,0.394
"15933",33,1,0.5,0.3,0,-0.675,9859.15625,0.1,13,0.675
"15934",34,1,0.5,0.3,0,0.8,9252.859375,0.2,10,0.8
"15935",35,1,0.5,0.3,0,0.18,9500.5625,0.2,6,0.18
"15936",36,1,0.5,0.3,1,-0.99,9995,0.1,2,0.99
"15937",37,1,0.5,0.3,0,-0.301,9702.59375,0.1,13,0.301
"15938",38,1,0.5,0.3,0,-0.214,9659.4375,0.1,13,0.214
"15939",39,1,0.5,0.3,0,-0.737,9887.25,0.1,14,0.737
"15940",40,1,0.5,0.3,0,0.138,9521.71875,0.2,14,0.138
"15941",41,1,0.5,0.3,0,1.291,9043.59375,0.1,6,1.291
"15942",42,1,0.5,0.3,0,-0.247,9680.09375,0.1,9,0.247
"15943",43,1,0.5,0.3,0,0.617,9319.859375,0.2,12,0.617
"15944",44,1,0.5,0.3,0,0.141,9512.75,0.2,10,0.141
"15945",45,1,0.5,0.3,0,-0.38,9732.09375,0.1,11,0.38
"15946",46,1,0.5,0.3,0,0.791,9258.5625,0.1,16,0.791
"15947",47,1,0.5,0.3,0,0.409,9406.125,0.1,13,0.409
"15948",48,1,0.5,0.3,0,0,9573.390625,0.2,16,0
"15949",49,1,0.5,0.3,0,0.968,9172.71875,0.1,11,0.968
"15950",50,1,0.5,0.3,0,-0.706,9873.375,0.1,11,0.706
"15951",51,1,0.5,0.3,0,-0.014,9577.984375,0.1,14,0.014
"15952",52,1,0.5,0.3,0,-0.209,9664.734375,0.1,10,0.209
"15953",53,1,0.5,0.3,0,-0.499,9777.9375,0.1,8,0.499
"15954",54,1,0.5,0.3,0,0.552,9344.4140625,0.1,9,0.552
"15955",55,1,0.5,0.3,0,0.162,9503.1875,0.1,13,0.162
"15956",56,1,0.5,0.3,0,1.08,9129.984375,0.1,14,1.08
"15957",57,1,0.5,0.3,0,-0.532,9796.5,0.1,13,0.532
"15958",58,1,0.5,0.3,0,0.395,9403.703125,0.1,13,0.395
"15959",59,1,0.5,0.3,0,0.509,9370.921875,0.2,7,0.509
"15960",60,1,0.5,0.3,0,0.00600000000000001,9569.65625,0,9,0.00600000000000001
"15961",61,1,0.5,0.3,0,0.106,9528.03125,0.1,12,0.106
"15962",62,1,0.5,0.3,0,-0.156,9643.875,0.1,9,0.156
"15963",63,1,0.5,0.3,0,-0.0639999999999999,9597.09375,0.1,8,0.0639999999999999
"15964",64,1,0.5,0.3,0,0.028,9562.4375,0.1,9,0.028
"15965",65,1,0.5,0.3,0,-0.608,9830.6875,0.1,13,0.608
"15966",66,1,0.5,0.3,0,0.583,9339.5625,0.2,7,0.583
"15967",67,1,0.5,0.3,1,-0.513,9787.75,0.1,2,0.513
"15968",68,1,0.5,0.3,0,1.207,9084.25390625,0.1,8,1.207
"15969",69,1,0.5,0.3,0,0.0940000000000001,9540.4375,0.1,14,0.0940000000000001
"15970",70,1,0.5,0.3,0,1.615,8915.1328125,0.1,9,1.615
"15971",71,1,0.5,0.3,0,-0.326,9705.9375,0.2,5,0.326
"15972",72,1,0.5,0.3,0,0.739,9264.96875,0.2,12,0.739
"15973",73,1,0.5,0.3,0,1.096,9133.09375,0.2,8,1.096
"15974",74,1,0.5,0.3,0,0.143,9516.7578125,0.1,9,0.143
"15975",75,1,0.5,0.3,0,0.034,9559.78125,0.1,13,0.034
"15976",76,1,0.5,0.3,0,0.113,9522.53125,0.2,14,0.113
"15977",77,1,0.5,0.3,0,0.431,9385.328125,0.1,15,0.431
"15978",78,1,0.5,0.3,0,1.338,9030.40625,0.1,7,1.338
"15979",79,1,0.5,0.3,0,1.243,9063.46875,0.1,13,1.243
"15980",80,1,0.5,0.3,0,1.226,9076.28125,0.1,8,1.226
"15981",81,1,0.5,0.3,0,0.327,9444.90625,0.1,6,0.327
"15982",82,1,0.5,0.3,0,1.161,9101.65625,0.2,11,1.161
"15983",83,1,0.5,0.3,0,1.115,9116.8125,0.2,12,1.115
"15984",84,1,0.5,0.3,0,0.199,9493.015625,0.1,9,0.199
"15985",85,1,0.5,0.3,0,0.29,9455.15625,0.1,9,0.29
"15986",86,1,0.5,0.3,0,-0.182,9649.5625,0.1,12,0.182
"15987",87,1,0.5,0.3,0,1.326,9035.109375,0.2,7,1.326
"15988",88,1,0.5,0.3,0,-0.273,9689.4375,0.1,11,0.273
"15989",89,1,0.5,0.3,0,0.944,9180.25,0.1,15,0.944
"15990",90,1,0.5,0.3,0,-0.36,9728.6875,0.1,10,0.36
"15991",91,1,0.5,0.3,0,0.692,9297.1875,0.2,14,0.692
"15992",92,1,0.5,0.3,0,0.635,9309.9765625,0.1,12,0.635
"15993",93,1,0.5,0.3,0,-0.524,9793.25,0.1,10,0.524
"15994",94,1,0.5,0.3,0,0.583,9334.078125,0.2,11,0.583
