"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","SumSqDev"
"200",100,1000,0.1,0.2,0,0.0714999999999999,0.0714999999999999,39970,0.0035,0.15,9159753
"201",1,1000,0.1,0.8,0,-0.426,0.426,34901.25,0.0650361311839911,0.05,8395485
"202",2,1000,0.1,0.8,1,0.0185,0.0185,39595.25,0.0120663650075415,0.222222222222222,9244059
"203",3,1000,0.1,0.8,1,0.0069999999999999,0.0069999999999999,39483.25,0.0351053159478435,0.117647058823529,14733292
"204",4,1000,0.1,0.8,0,0.551,0.551,34109.125,0.0530249110320285,0.2,9340962
"205",5,1000,0.1,0.8,0,-0.412,0.412,36470.78125,0.0535428875865743,0.15,10683705
"206",6,1000,0.1,0.8,0,-0.3655,0.3655,32466.34375,0.102624690998982,0.05,7301735
"207",7,1000,0.1,0.8,0,-0.183,0.183,39982,0.002,0.2,7593417
"208",8,1000,0.1,0.8,0,-0.017,0.017,40000,0,0.15,7071786
"209",9,1000,0.1,0.8,0,-0.3805,0.3805,39982,0.0015,0.15,8077065
"210",10,1000,0.1,0.8,0,-0.082,0.082,29822.03125,0.0884389340632799,0.25,8180408
"211",11,1000,0.1,0.8,1,0.022,0.022,39517.75,0.0153343388637506,0.333333333333333,9069661
"212",12,1000,0.1,0.8,0,0.00449999999999995,0.00449999999999995,39940,0.004,0.15,7897593
"213",13,1000,0.1,0.8,0,-0.4905,0.4905,37340.125,0.0528657419523685,0.1,9163024
"214",14,1000,0.1,0.8,0,-0.568,0.568,35479.625,0.0380464858882125,0.05,12660342
"215",15,1000,0.1,0.8,1,-0.965,0.965,39779,0.014,0,19115061
"216",16,1000,0.1,0.8,0,0.00499999999999989,0.00499999999999989,40000,0,0.15,7721475
"217",17,1000,0.1,0.8,0,-0.4475,0.4475,39405,0.0169106511862696,0.05,10455904
"218",18,1000,0.1,0.8,1,-0.0590000000000001,0.0590000000000001,39563.5,0.0200601805416249,0.333333333333333,9071954
"219",19,1000,0.1,0.8,0,0.6905,0.6905,33463.859375,0.0792590997200086,0.2,9206179
