"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","overK"
"1862",62,1000,0.2,0.6,1,0.016,0.016,39453.875,0.00984848484848485,0.2,0.4
"1863",63,1000,0.2,0.6,0,-0.076,0.076,34055.6875,0.0549137070318072,0.25,0.35
"1864",64,1000,0.2,0.6,1,-0.17,0.17,39958,0.0025,0.214285714285714,0.285714285714286
"1865",65,1000,0.2,0.6,1,0.016,0.016,39440,0.0153343388637506,0.2,0.4
"1866",66,1000,0.2,0.6,1,-0.0580000000000001,0.0580000000000001,39802.5,0.00875875875875876,0.375,0.375
"1867",67,1000,0.2,0.6,1,-0.196,0.196,40000,0,0.285714285714286,0.285714285714286
"1868",68,1000,0.2,0.6,1,-0.1645,0.1645,39826,0.00701051577366049,0.222222222222222,0.333333333333333
"1869",69,1000,0.2,0.6,1,-0.937,0.937,39392.75,0.0201106083459025,0,0.0909090909090909
"1870",70,1000,0.2,0.6,0,0.423,0.423,34549.28125,0.0734207223539255,0.2,0.25
"1871",71,1000,0.2,0.6,1,-0.093,0.093,39844.5,0.00650650650650651,0.25,0.25
"1872",72,1000,0.2,0.6,1,0.00499999999999989,0.00499999999999989,39184.5,0.020495951417004,0.333333333333333,0.333333333333333
"1873",73,1000,0.2,0.6,1,-0.1635,0.1635,39964,0.0025,0.333333333333333,0.222222222222222
"1874",74,1000,0.2,0.6,1,-0.1315,0.1315,39808.75,0.00751126690035053,0.2,0.3
"1875",75,1000,0.2,0.6,0,0.2475,0.2475,33922.21875,0.0802794809639241,0.2,0.3
"1876",76,1000,0.2,0.6,1,-0.9905,0.9905,39952.5,0.0075,0,0.111111111111111
"1877",77,1000,0.2,0.6,1,-0.0885,0.0885,39737.75,0.0115172759138708,0.222222222222222,0.333333333333333
"1878",78,1000,0.2,0.6,1,-0.115,0.115,39970,0.002,0.1875,0.3125
"1879",79,1000,0.2,0.6,1,-0.196,0.196,39922.25,0.005,0.333333333333333,0.416666666666667
"1880",80,1000,0.2,0.6,0,-0.393,0.393,39754.75,0.0152805611222445,0.2,0.25
"1881",81,1000,0.2,0.6,0,0.1825,0.1825,34091,0.0725812134451413,0.15,0.35
"1882",82,1000,0.2,0.6,1,-0.1605,0.1605,39952,0.004,0.214285714285714,0.285714285714286
"1883",83,1000,0.2,0.6,1,-0.1485,0.1485,39898.25,0.00500250125062531,0.333333333333333,0.333333333333333
"1884",84,1000,0.2,0.6,1,-0.102,0.102,39725,0.00777917189460477,0.235294117647059,0.294117647058824
"1885",85,1000,0.2,0.6,0,0.2465,0.2465,34835.84375,0.10128222616287,0.1,0.25
"1886",86,1000,0.2,0.6,1,-0.182,0.182,39838.5,0.00625625625625626,0.1875,0.3125
"1887",87,1000,0.2,0.6,1,-0.1555,0.1555,39910.25,0.00450225112556278,0.25,0.333333333333333
"1888",88,1000,0.2,0.6,1,-0.1075,0.1075,39528.5,0.0143324113653508,0.2,0.3
"1889",89,1000,0.2,0.6,1,-0.9805,0.9805,39976,0.0025,0,0.125
"1890",90,1000,0.2,0.6,1,-0.15,0.15,39952,0.004,0.25,0.416666666666667
"1891",91,1000,0.2,0.6,1,-0.9785,0.9785,40000,0,0.157894736842105,0.210526315789474
"1892",92,1000,0.2,0.6,1,-0.1315,0.1315,39916,0.00400200100050025,0.263157894736842,0.263157894736842
"1893",93,1000,0.2,0.6,1,-0.104,0.104,39665.75,0.0095333667837431,0.214285714285714,0.285714285714286
"1894",94,1000,0.2,0.6,1,-0.125,0.125,39700.25,0.00952858575727182,0.2,0.3
"1895",95,1000,0.2,0.6,0,-0.0605,0.0605,35656.1875,0.0713608666215301,0.1,0.1
"1896",96,1000,0.2,0.6,1,0.022,0.022,39594,0.0120663650075415,0.375,0.375
"1897",97,1000,0.2,0.6,0,-1,1,39844.5,0.00600600600600601,0.2,0.25
"1898",98,1000,0.2,0.6,1,-0.1805,0.1805,39880,0.00700350175087544,0.25,0.333333333333333
"1899",99,1000,0.2,0.6,0,0.377,0.377,34748,0.0680562355738966,0.15,0.3
"1900",100,1000,0.2,0.6,1,-0.1245,0.1245,39701.25,0.0120300751879699,0.214285714285714,0.357142857142857
"1901",1,1000,0.2,0.7,1,-0.1715,0.1715,39970,0.002,0.181818181818182,0.272727272727273
"1902",2,1000,0.2,0.7,1,-0.072,0.072,39874,0.005005005005005,0.222222222222222,0.222222222222222
"1903",3,1000,0.2,0.7,0,0.548,0.548,34323.5625,0.0571872352442813,0.2,0.3
"1904",4,1000,0.2,0.7,1,-0.1905,0.1905,39910,0.00500250125062531,0.153846153846154,0.230769230769231
"1905",5,1000,0.2,0.7,1,-0.14,0.14,39719.5,0.0120300751879699,0.277777777777778,0.444444444444444
"1906",6,1000,0.2,0.7,1,-0.1855,0.1855,39934.25,0.0045,0.25,0.333333333333333
"1907",7,1000,0.2,0.7,1,-0.919,0.919,39416,0.0248868778280543,0,0.111111111111111
"1908",8,1000,0.2,0.7,1,-0.192,0.192,39856,0.00650650650650651,0.333333333333333,0.333333333333333
"1909",9,1000,0.2,0.7,1,-0.152,0.152,39635.75,0.0108040201005025,0.181818181818182,0.272727272727273
"1910",10,1000,0.2,0.7,1,-0.1425,0.1425,39964,0.0025,0.2,0.2
"1911",11,1000,0.2,0.7,1,-0.161,0.161,39910.25,0.00350175087543772,0.277777777777778,0.277777777777778
"1912",12,1000,0.2,0.7,1,0.0669999999999999,0.0669999999999999,39008.25,0.0193187595322827,0.272727272727273,0.363636363636364
"1913",13,1000,0.2,0.7,1,0.0449999999999999,0.0449999999999999,38092,0.0326340326340326,0.444444444444444,0.777777777777778
"1914",14,1000,0.2,0.7,1,-0.9605,0.9605,39772.75,0.0105105105105105,0,0.2
"1915",15,1000,0.2,0.7,1,-0.1695,0.1695,39868,0.00600300150075038,0.285714285714286,0.285714285714286
"1916",16,1000,0.2,0.7,0,-0.3635,0.3635,40000,0,0.2,0.25
"1917",17,1000,0.2,0.7,0,0.483,0.483,34372.46875,0.0708438287153652,0.1,0.3
"1918",18,1000,0.2,0.7,0,-0.402,0.402,33044.96875,0.0741977639030057,0.2,0.3
"1919",19,1000,0.2,0.7,1,-0.1585,0.1585,39678.25,0.0102808425275827,0.375,0.375
"1920",20,1000,0.2,0.7,1,-0.1705,0.1705,39892.25,0.00900450225112556,0.25,0.375
"1921",21,1000,0.2,0.7,0,-0.1575,0.1575,30005,0.107094441934026,0.3,0.35
"1922",22,1000,0.2,0.7,1,0.022,0.022,39078.875,0.0253100480890914,0.222222222222222,0.444444444444444
"1923",23,1000,0.2,0.7,1,-0.177,0.177,40000,0,0.25,0.25
"1924",24,1000,0.2,0.7,1,-0.12,0.12,39910,0.006,0.181818181818182,0.181818181818182
"1925",25,1000,0.2,0.7,1,-0.125,0.125,40000,0,0.25,0.25
"1926",26,1000,0.2,0.7,1,-0.021,0.021,39588,0.0205720020070246,0.25,0.375
"1927",27,1000,0.2,0.7,0,-0.327,0.327,32172.125,0.0993640104751216,0.2,0.25
"1928",28,1000,0.2,0.7,1,-0.994,0.994,40000,0,0.0909090909090909,0.181818181818182
"1929",29,1000,0.2,0.7,0,-0.388,0.388,32994.875,0.0983227299016773,0.2,0.35
"1930",30,1000,0.2,0.7,0,-0.254,0.254,34457.8125,0.0769017212659634,0.2,0.25
"1931",31,1000,0.2,0.7,1,-0.152,0.152,39988,0.0015,0.272727272727273,0.363636363636364
"1932",32,1000,0.2,0.7,1,-0.906,0.906,39463.75,0.0211161387631976,0.142857142857143,0.142857142857143
"1933",33,1000,0.2,0.7,1,-0.1865,0.1865,39922,0.0045,0.176470588235294,0.352941176470588
"1934",34,1000,0.2,0.7,1,-0.9095,0.9095,39041.75,0.0292929292929293,0,0.222222222222222
"1935",35,1000,0.2,0.7,1,-0.187,0.187,40000,0,0.166666666666667,0.277777777777778
"1936",36,1000,0.2,0.7,0,0.589,0.589,33931.5625,0.0747992675024651,0.15,0.35
"1937",37,1000,0.2,0.7,1,-0.9555,0.9555,39553.75,0.0223393574297189,0,0.25
"1938",38,1000,0.2,0.7,1,-0.1615,0.1615,39988,0.0015,0.222222222222222,0.333333333333333
"1939",39,1000,0.2,0.7,1,-0.047,0.047,39880.25,0.00600300150075038,0.25,0.25
"1940",40,1000,0.2,0.7,1,-0.9545,0.9545,39673.125,0.0156484727090636,0.0909090909090909,0.272727272727273
"1941",41,1000,0.2,0.7,1,0.00600000000000001,0.00600000000000001,39220,0.0247225025227043,0.230769230769231,0.384615384615385
"1942",42,1000,0.2,0.7,1,-0.163,0.163,39856.5,0.00675675675675676,0.3,0.3
"1943",43,1000,0.2,0.7,0,-0.2845,0.2845,40000,0,0.15,0.2
"1944",44,1000,0.2,0.7,1,-0.9835,0.9835,39880,0.00750375187593797,0.125,0.125
"1945",45,1000,0.2,0.7,1,-0.177,0.177,39791,0.0137637637637638,0.2,0.4
"1946",46,1000,0.2,0.7,1,-0.1905,0.1905,39934,0.004,0.25,0.375
"1947",47,1000,0.2,0.7,1,-0.1565,0.1565,39958.25,0.0025,0.222222222222222,0.444444444444444
"1948",48,1000,0.2,0.7,0,-1,1,39666.5,0.00753768844221105,0.25,0.25
"1949",49,1000,0.2,0.7,0,-1,1,39820,0.00551102204408818,0.25,0.3
"1950",50,1000,0.2,0.7,1,-0.105,0.105,39719.75,0.00552208835341365,0.3,0.4
"1951",51,1000,0.2,0.7,1,0,0,39517.25,0.0118387909319899,0.25,0.375
"1952",52,1000,0.2,0.7,0,0.508,0.508,33501.0625,0.0838682071031237,0.15,0.25
"1953",53,1000,0.2,0.7,1,-0.189,0.189,39994,0.001,0.375,0.25
"1954",54,1000,0.2,0.7,1,-0.9825,0.9825,39970,0.0045,0,0.111111111111111
"1955",55,1000,0.2,0.7,1,-0.128,0.128,39797,0.00950950950950951,0.3,0.4
"1956",56,1000,0.2,0.7,0,0.537,0.537,33685.453125,0.0582171893147503,0.15,0.25
"1957",57,1000,0.2,0.7,1,-0.9365,0.9365,39443.5,0.0288654618473896,0,0.111111111111111
"1958",58,1000,0.2,0.7,1,-0.159,0.159,39994,0.001,0.181818181818182,0.363636363636364
"1959",59,1000,0.2,0.7,1,-0.9925,0.9925,39982,0.0025,0,0.111111111111111
"1960",60,1000,0.2,0.7,1,-0.9725,0.9725,39970,0.002,0,0.125
"1961",61,1000,0.2,0.7,1,-0.108,0.108,39779.25,0.0092685370741483,0.333333333333333,0.333333333333333
"1962",62,1000,0.2,0.7,0,-1,1,40000,0,0.25,0.25
"1963",63,1000,0.2,0.7,1,-0.178,0.178,39886,0.0045045045045045,0.2,0.266666666666667
"1964",64,1000,0.2,0.7,1,-0.1895,0.1895,39916,0.00550275137568784,0.235294117647059,0.411764705882353
"1965",65,1000,0.2,0.7,1,-0.9655,0.9655,39856.25,0.00750750750750751,0,0.2
"1966",66,1000,0.2,0.7,0,-0.2065,0.2065,30711.90625,0.104327184994941,0.1,0.35
"1967",67,1000,0.2,0.7,1,-0.1585,0.1585,39874,0.00750375187593797,0.2,0.3
"1968",68,1000,0.2,0.7,1,-0.02,0.02,39659.75,0.012781954887218,0.222222222222222,0.444444444444444
"1969",69,1000,0.2,0.7,1,-0.9485,0.9485,39595.25,0.0197994987468672,0,0.222222222222222
"1970",70,1000,0.2,0.7,1,-0.1195,0.1195,39731.25,0.00827482447342026,0.25,0.375
"1971",71,1000,0.2,0.7,0,-0.2305,0.2305,31093.921875,0.0976293266681815,0.25,0.35
"1972",72,1000,0.2,0.7,1,-0.9815,0.9815,39946.75,0.0085,0,0.0909090909090909
"1973",73,1000,0.2,0.7,1,-0.947,0.947,39506.125,0.0160844433274692,0,0.111111111111111
"1974",74,1000,0.2,0.7,0,-1,1,39826.25,0.00551102204408818,0.2,0.25
"1975",75,1000,0.2,0.7,1,-0.138,0.138,39749.25,0.00651955867602808,0.181818181818182,0.272727272727273
"1976",76,1000,0.2,0.7,1,-0.0645,0.0645,39802.25,0.00850850850850851,0.133333333333333,0.2
"1977",77,1000,0.2,0.7,1,-0.0465,0.0465,39641.75,0.0105474635861376,0.285714285714286,0.428571428571429
"1978",78,1000,0.2,0.7,1,-0.0345,0.0345,39642,0.0095429432446007,0.153846153846154,0.307692307692308
"1979",79,1000,0.2,0.7,0,-0.232,0.232,31995.203125,0.105106446330207,0.2,0.25
"1980",80,1000,0.2,0.7,1,-0.1275,0.1275,39832,0.00851703406813627,0.117647058823529,0.294117647058824
"1981",81,1000,0.2,0.7,1,-0.184,0.184,39976,0.0015,0.230769230769231,0.307692307692308
"1982",82,1000,0.2,0.7,1,-0.195,0.195,40000,0,0.307692307692308,0.461538461538462
"1983",83,1000,0.2,0.7,1,-0.168,0.168,39772.75,0.0105,0.333333333333333,0.5
"1984",84,1000,0.2,0.7,1,-0.1555,0.1555,39910,0.0045,0.1875,0.3125
"1985",85,1000,0.2,0.7,1,-0.00249999999999995,0.00249999999999995,39404.5,0.0126135216952573,0.25,0.375
"1986",86,1000,0.2,0.7,1,-0.1615,0.1615,39946,0.0035,0.2,0.3
"1987",87,1000,0.2,0.7,1,-0.123,0.123,39844.5,0.00650976464697046,0.333333333333333,0.166666666666667
"1988",88,1000,0.2,0.7,1,-0.186,0.186,39964.25,0.003,0.3,0.4
"1989",89,1000,0.2,0.7,1,0.0800000000000001,0.0800000000000001,39029.25,0.0195829094608342,0.230769230769231,0.461538461538462
"1990",90,1000,0.2,0.7,1,-0.957,0.957,39606.5,0.0155778894472362,0.125,0.125
"1991",91,1000,0.2,0.7,1,-0.1455,0.1455,39814.5,0.00827067669172932,0.235294117647059,0.294117647058824
"1992",92,1000,0.2,0.7,1,-0.071,0.071,39529.75,0.0253641386238071,0.2,0.4
"1993",93,1000,0.2,0.7,1,0.054,0.054,38684.25,0.0279057859703021,0.2,0.5
"1994",94,1000,0.2,0.7,1,-0.9875,0.9875,39982,0.005,0,0.125
"1995",95,1000,0.2,0.7,1,-0.1865,0.1865,39904,0.0045,0.2,0.333333333333333
"1996",96,1000,0.2,0.7,1,-0.1545,0.1545,39790.25,0.00601503759398496,0.25,0.25
"1997",97,1000,0.2,0.7,1,-0.1345,0.1345,39928,0.00400200100050025,0.230769230769231,0.307692307692308
"1998",98,1000,0.2,0.7,1,-0.0905,0.0905,39476.25,0.0153729838709677,0.214285714285714,0.285714285714286
"1999",99,1000,0.2,0.7,1,-0.1245,0.1245,39934,0.004,0.222222222222222,0.333333333333333
"2000",100,1000,0.2,0.7,0,-0.3925,0.3925,35168.6875,0.0547907488986784,0.1,0.25
"2001",1,1000,0.2,0.8,0,-0.078,0.078,40000,0,0.3,0.25
"2002",2,1000,0.2,0.8,1,-0.9785,0.9785,39982,0.005,0,0.111111111111111
"2003",3,1000,0.2,0.8,0,-1,1,38557.125,0.0262008733624454,0.2,0.35
"2004",4,1000,0.2,0.8,1,-0.167,0.167,39862,0.00700700700700701,0.230769230769231,0.230769230769231
"2005",5,1000,0.2,0.8,1,-0.9045,0.9045,39414.625,0.018350930115636,0,0
"2006",6,1000,0.2,0.8,1,-0.0805,0.0805,39868.25,0.005005005005005,0.285714285714286,0.285714285714286
"2007",7,1000,0.2,0.8,1,-0.14,0.14,39754.75,0.0110275689223058,0.272727272727273,0.363636363636364
"2008",8,1000,0.2,0.8,0,0.118,0.118,33296.625,0.0737799595726249,0.2,0.3
"2009",9,1000,0.2,0.8,1,-0.1175,0.1175,39946,0.003,0.285714285714286,0.142857142857143
"2010",10,1000,0.2,0.8,1,-0.158,0.158,39767.625,0.00801603206412826,0.2,0.4
"2011",11,1000,0.2,0.8,1,-0.195,0.195,39970,0.002,0.285714285714286,0.428571428571429
"2012",12,1000,0.2,0.8,1,-0.922,0.922,39720,0.0165247871807712,0,0.125
"2013",13,1000,0.2,0.8,1,-0.979,0.979,40000,0,0.2,0.3
"2014",14,1000,0.2,0.8,1,-0.146,0.146,39844.5,0.0152576288144072,0.2,0.4
"2015",15,1000,0.2,0.8,0,-0.3945,0.3945,39838,0.00700700700700701,0.15,0.2
"2016",16,1000,0.2,0.8,1,-0.1565,0.1565,39988,0.0015,0.222222222222222,0.222222222222222
"2017",17,1000,0.2,0.8,1,-0.0125,0.0125,39399.5,0.0146316851664985,0.25,0.333333333333333
"2018",18,1000,0.2,0.8,1,-0.163,0.163,39934,0.003,0.2,0.2
"2019",19,1000,0.2,0.8,1,-0.199,0.199,39952,0.004,0.210526315789474,0.368421052631579
"2020",20,1000,0.2,0.8,0,-0.1425,0.1425,29916.7578125,0.0937898596938776,0.2,0.3
"2021",21,1000,0.2,0.8,1,-0.9855,0.9855,39904.25,0.00550275137568784,0,0
"2022",22,1000,0.2,0.8,0,-1,1,39880,0.00650325162581291,0.2,0.3
"2023",23,1000,0.2,0.8,1,-0.9665,0.9665,39797.5,0.00975,0,0.111111111111111
"2024",24,1000,0.2,0.8,1,-0.1985,0.1985,39874.5,0.00900450225112556,0.214285714285714,0.357142857142857
"2025",25,1000,0.2,0.8,1,0.0455000000000001,0.0455000000000001,39286.375,0.0166750884284992,0.25,0.5
"2026",26,1000,0.2,0.8,0,0.0885,0.0885,35481.875,0.0497001447577032,0.1,0.25
"2027",27,1000,0.2,0.8,1,-0.089,0.089,39814,0.00950950950950951,0.153846153846154,0.230769230769231
"2028",28,1000,0.2,0.8,1,-0.177,0.177,39916,0.0045,0.222222222222222,0.333333333333333
"2029",29,1000,0.2,0.8,1,-0.9545,0.9545,39814.5,0.00925925925925926,0,0.0909090909090909
"2030",30,1000,0.2,0.8,1,-0.9735,0.9735,39964,0.0025,0,0.111111111111111
"2031",31,1000,0.2,0.8,1,-0.168,0.168,39904.5,0.006,0.2,0.3
"2032",32,1000,0.2,0.8,1,-0.1975,0.1975,39946,0.003,0.3,0.3
"2033",33,1000,0.2,0.8,1,-0.00700000000000001,0.00700000000000001,39481.375,0.0128463476070529,0.176470588235294,0.235294117647059
"2034",34,1000,0.2,0.8,1,-0.1115,0.1115,39462,0.0143649193548387,0.181818181818182,0.272727272727273
"2035",35,1000,0.2,0.8,1,-0.166,0.166,39976,0.002,0.2,0.4
"2036",36,1000,0.2,0.8,0,-0.2625,0.2625,39976,0.002,0.15,0.3
"2037",37,1000,0.2,0.8,1,-0.1025,0.1025,39611.5,0.0137913741223671,0.333333333333333,0.25
"2038",38,1000,0.2,0.8,1,-0.9885,0.9885,40000,0,0.4,0.5
"2039",39,1000,0.2,0.8,1,0.024,0.024,38542.875,0.0269959058341863,0.333333333333333,0.5
"2040",40,1000,0.2,0.8,1,-0.1625,0.1625,39976.25,0.002,0.2,0.2
"2041",41,1000,0.2,0.8,1,-0.164,0.164,39904.25,0.004,0.272727272727273,0.363636363636364
"2042",42,1000,0.2,0.8,0,-0.1815,0.1815,31340.8125,0.0769245419571097,0.2,0.3
"2043",43,1000,0.2,0.8,1,-0.1525,0.1525,39760.75,0.0107553776888444,0.333333333333333,0.5
"2044",44,1000,0.2,0.8,1,-0.9925,0.9925,39988,0.0025,0.0526315789473685,0.0526315789473684
"2045",45,1000,0.2,0.8,1,-0.9775,0.9775,39964.25,0.0045,0,0.133333333333333
"2046",46,1000,0.2,0.8,1,-0.187,0.187,39976,0.002,0.222222222222222,0.333333333333333
"2047",47,1000,0.2,0.8,1,-0.056,0.056,39749,0.0075187969924812,0.272727272727273,0.363636363636364
"2048",48,1000,0.2,0.8,1,-0.1525,0.1525,39874,0.00650325162581291,0.1875,0.1875
"2049",49,1000,0.2,0.8,1,-0.171,0.171,39898,0.00600300150075038,0.285714285714286,0.285714285714286
"2050",50,1000,0.2,0.8,1,-0.1915,0.1915,39958,0.003,0.25,0.333333333333333
"2051",51,1000,0.2,0.8,1,-0.949,0.949,39546.25,0.0195586760280843,0,0.111111111111111
"2052",52,1000,0.2,0.8,1,-0.1395,0.1395,39826.5,0.00651302605210421,0.25,0.416666666666667
"2053",53,1000,0.2,0.8,1,0.00299999999999989,0.00299999999999989,39582.25,0.00880724710619024,0.25,0.333333333333333
"2054",54,1000,0.2,0.8,1,-0.194,0.194,39994,0.001,0.375,0.25
"2055",55,1000,0.2,0.8,1,-0.169,0.169,39874.25,0.00750375187593797,0.266666666666667,0.4
"2056",56,1000,0.2,0.8,1,-0.967,0.967,39838.25,0.0085,0,0
"2057",57,1000,0.2,0.8,1,0.0305,0.0305,39381,0.0116161616161616,0.222222222222222,0.444444444444444
"2058",58,1000,0.2,0.8,0,-0.0325,0.0325,30744.5,0.0783903233310072,0.25,0.35
"2059",59,1000,0.2,0.8,1,0.0445,0.0445,39079.75,0.0225888324873096,0.2,0.5
"2060",60,1000,0.2,0.8,0,-0.3165,0.3165,32200.53125,0.0849352980776423,0.2,0.25
"2061",61,1000,0.2,0.8,1,-0.1995,0.1995,40000,0,0.235294117647059,0.235294117647059
"2062",62,1000,0.2,0.8,0,-0.3185,0.3185,35270,0.0555632342778162,0.15,0.2
"2063",63,1000,0.2,0.8,1,-0.0635,0.0635,39607,0.00980392156862745,0.222222222222222,0.277777777777778
"2064",64,1000,0.2,0.8,1,-0.1635,0.1635,39910.25,0.00450225112556278,0.222222222222222,0.333333333333333
"2065",65,1000,0.2,0.8,0,-0.2235,0.2235,39922,0.00400200100050025,0.15,0.25
"2066",66,1000,0.2,0.8,0,-0.1825,0.1825,32483.25,0.0981535119478639,0.3,0.35
"2067",67,1000,0.2,0.8,1,-0.167,0.167,39862,0.00700350175087544,0.235294117647059,0.411764705882353
"2068",68,1000,0.2,0.8,1,-0.1825,0.1825,39760.25,0.00901352028042063,0.25,0.333333333333333
"2069",69,1000,0.2,0.8,1,-0.1885,0.1885,39874.25,0.005005005005005,0.333333333333333,0.333333333333333
"2070",70,1000,0.2,0.8,1,-0.1925,0.1925,39750.375,0.0182774161241863,0.181818181818182,0.272727272727273
"2071",71,1000,0.2,0.8,1,0.0325,0.0325,39163.5,0.0189969604863222,0.25,0.333333333333333
"2072",72,1000,0.2,0.8,1,-0.1415,0.1415,39964,0.0025,0.230769230769231,0.307692307692308
"2073",73,1000,0.2,0.8,0,0.51,0.51,34391.5,0.0746876316158922,0.2,0.3
"2074",74,1000,0.2,0.8,0,0.5545,0.5545,33422.46875,0.0932494279176201,0.15,0.35
"2075",75,1000,0.2,0.8,1,-0.023,0.023,39450.75,0.0193661971830986,0.375,0.375
"2076",76,1000,0.2,0.8,1,-0.152,0.152,39934,0.00350175087543772,0.272727272727273,0.363636363636364
"2077",77,1000,0.2,0.8,1,-0.1915,0.1915,39946,0.003,0.214285714285714,0.357142857142857
"2078",78,1000,0.2,0.8,1,-0.042,0.042,39495.375,0.0110887096774194,0.272727272727273,0.454545454545455
"2079",79,1000,0.2,0.8,0,-1,1,39832.75,0.00700700700700701,0.2,0.35
"2080",80,1000,0.2,0.8,1,-0.9925,0.9925,39988,0.0025,0,0.111111111111111
"2081",81,1000,0.2,0.8,1,-0.1665,0.1665,39832.5,0.0085127691537306,0.25,0.375
"2082",82,1000,0.2,0.8,1,-0.99,0.99,40000,0,0,0.0714285714285714
"2083",83,1000,0.2,0.8,1,-0.1905,0.1905,39964,0.0025,0.2,0.4
"2084",84,1000,0.2,0.8,1,-0.035,0.035,39667.25,0.0115346038114343,0.2,0.133333333333333
"2085",85,1000,0.2,0.8,1,-0.179,0.179,39880.25,0.00525525525525526,0.25,0.3125
"2086",86,1000,0.2,0.8,1,-0.9945,0.9945,39982,0.003,0,0.1
"2087",87,1000,0.2,0.8,0,0.095,0.095,39994,5e-04,0.2,0.35
"2088",88,1000,0.2,0.8,0,0.7825,0.7825,33417.4375,0.0856544955982104,0.2,0.35
"2089",89,1000,0.2,0.8,1,-0.156,0.156,39778.5,0.00751503006012024,0.222222222222222,0.333333333333333
"2090",90,1000,0.2,0.8,1,0.0435000000000001,0.0435000000000001,39003.25,0.0165394402035623,0.230769230769231,0.384615384615385
"2091",91,1000,0.2,0.8,1,-0.1895,0.1895,39982,0.002,0.222222222222222,0.277777777777778
"2092",92,1000,0.2,0.8,1,-0.171,0.171,40000,0,0.263157894736842,0.368421052631579
"2093",93,1000,0.2,0.8,1,-0.1495,0.1495,39874.5,0.00750750750750751,0.333333333333333,0.333333333333333
"2094",94,1000,0.2,0.8,1,-0.982,0.982,39946,0.0085,0,0.0625
"2095",95,1000,0.2,0.8,1,-0.1545,0.1545,39808.5,0.00650976464697046,0.2,0.4
"2096",96,1000,0.2,0.8,1,-0.967,0.967,39826.875,0.0115057528764382,0,0.1
"2097",97,1000,0.2,0.8,1,-0.134,0.134,39802.25,0.00701051577366049,0.222222222222222,0.333333333333333
"2098",98,1000,0.2,0.8,1,-0.1245,0.1245,39654.75,0.0115403913697943,0.222222222222222,0.333333333333333
"2099",99,1000,0.2,0.8,1,-0.12,0.12,39653.5,0.0095429432446007,0.222222222222222,0.333333333333333
"2100",100,1000,0.2,0.8,1,-0.143,0.143,39874.25,0.00650325162581291,0.222222222222222,0.333333333333333
"2101",1,1000,0.2,0.9,1,0.0640000000000001,0.0640000000000001,38618.1875,0.0215274218349564,0.272727272727273,0.363636363636364
"2102",2,1000,0.2,0.9,0,-1,1,39790.75,0.00751503006012024,0.2,0.3
"2103",3,1000,0.2,0.9,1,-0.957,0.957,39476.5,0.0238693467336683,0,0.0833333333333333
"2104",4,1000,0.2,0.9,1,-0.167,0.167,38882.625,0.0306174089068826,0.307692307692308,0.307692307692308
"2105",5,1000,0.2,0.9,1,-0.003,0.003,39176.875,0.0184529828109201,0.142857142857143,0.285714285714286
"2106",6,1000,0.2,0.9,1,-0.1805,0.1805,39832,0.00751126690035053,0.285714285714286,0.285714285714286
"2107",7,1000,0.2,0.9,1,-0.1505,0.1505,39820.25,0.00950950950950951,0.222222222222222,0.333333333333333
"2108",8,1000,0.2,0.9,0,-0.309,0.309,32149.9375,0.115783623564283,0.25,0.25
"2109",9,1000,0.2,0.9,1,0.0105,0.0105,39085.125,0.0270475227502528,0.285714285714286,0.428571428571429
"2110",10,1000,0.2,0.9,1,-0.143,0.143,39742.25,0.0125250501002004,0.2,0.4
"2111",11,1000,0.2,0.9,1,-0.9605,0.9605,39731.75,0.0135202804206309,0,0.0833333333333333
"2112",12,1000,0.2,0.9,0,-0.2615,0.2615,33544.40625,0.0751042115854535,0.15,0.35
"2113",13,1000,0.2,0.9,1,-0.148,0.148,39946,0.003,0.263157894736842,0.315789473684211
"2114",14,1000,0.2,0.9,0,-0.294,0.294,31992.03125,0.0685273428636261,0.15,0.25
"2115",15,1000,0.2,0.9,1,-0.9295,0.9295,39400.875,0.0176056338028169,0,0
"2116",16,1000,0.2,0.9,1,-0.189,0.189,39910,0.00400200100050025,0.214285714285714,0.428571428571429
"2117",17,1000,0.2,0.9,1,-0.0705,0.0705,39742.75,0.0075187969924812,0.230769230769231,0.307692307692308
"2118",18,1000,0.2,0.9,0,0.287,0.287,34765,0.0689320388349515,0.2,0.3
"2119",19,1000,0.2,0.9,1,-0.185,0.185,39934,0.0035,0.2,0.333333333333333
"2120",20,1000,0.2,0.9,1,-0.9805,0.9805,39976,0.0035,0,0.2
"2121",21,1000,0.2,0.9,1,-0.968,0.968,40000,0,0.272727272727273,0.454545454545455
"2122",22,1000,0.2,0.9,1,-0.127,0.127,39005,0.0238095238095238,0.266666666666667,0.333333333333333
"2123",23,1000,0.2,0.9,1,-0.1475,0.1475,39874.5,0.00550550550550551,0.2,0.3
"2124",24,1000,0.2,0.9,1,-0.1965,0.1965,40000,0,0.25,0.375
"2125",25,1000,0.2,0.9,1,-0.1825,0.1825,39809,0.00901352028042063,0.230769230769231,0.307692307692308
"2126",26,1000,0.2,0.9,0,-0.12,0.12,29614.90625,0.11268391881654,0.2,0.3
"2127",27,1000,0.2,0.9,0,-0.0735,0.0735,34123.15625,0.0661702127659574,0.25,0.3
"2128",28,1000,0.2,0.9,1,-0.995,0.995,40000,0,0.133333333333333,0.2
