"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","overK"
"290",90,1000,0.1,0.1,1,-0.962,0.962,9982.875,0.0815789473684211,0,0
"291",91,1000,0.1,0.1,1,-0.952,0.952,9977.875,0.122200818685288,0,0
"292",92,1000,0.1,0.1,1,-0.951,0.951,9978.5,0.0981757081132981,0,0
"293",93,1000,0.1,0.1,1,-0.982,0.982,9992.625,0.0426366086743445,0,0
"294",94,1000,0.1,0.1,1,-0.979,0.979,9990.375,0.063758389261745,0,0
"295",95,1000,0.1,0.1,1,-0.947,0.947,9975.5,0.0966810966810967,0,0
"296",96,1000,0.1,0.1,1,-0.975,0.975,9989.375,0.0873716012084592,0,0
"297",97,1000,0.1,0.1,1,-0.972,0.972,9987.625,0.06158357771261,0,0
"298",98,1000,0.1,0.1,1,-0.962,0.962,9983.125,0.0928948631781085,0,0
"299",99,1000,0.1,0.1,1,-0.94,0.94,9974.5,0.0799136069114471,0,0
"300",100,1000,0.1,0.1,1,-0.954,0.954,9979.75,0.0893371757925072,0,0
"301",1,1000,0.1,0.2,1,-0.965,0.965,9984.375,0.0692298333130551,0,0
"302",2,1000,0.1,0.2,1,-0.943,0.943,9974.5,0.0913609467455621,0,0
"303",3,1000,0.1,0.2,1,-0.948,0.948,9977.625,0.0988907245692707,0,0
"304",4,1000,0.1,0.2,1,-0.977,0.977,9989.875,0.111032863849765,0,0
"305",5,1000,0.1,0.2,1,-0.983,0.983,9992.875,0.121653358384218,0,0
"306",6,1000,0.1,0.2,1,-0.949,0.949,9978.375,0.115698623746209,0,0
"307",7,1000,0.1,0.2,1,-0.951,0.951,9977.875,0.0736639383726529,0,0
"308",8,1000,0.1,0.2,1,-0.951,0.951,9977.875,0.0829548171169017,0,0
"309",9,1000,0.1,0.2,1,-0.99,0.99,9995.25,0.0655737704918033,0,0
"310",10,1000,0.1,0.2,1,-0.954,0.954,9980.5,0.0550604321816628,0,0
